cod_ine,provincia,municipio,lon,lat
45151000000,Toledo,San Martín de Montalbán,-4.389,39.703
45152000000,Toledo,San Martín de Pusa,-4.63,39.783
45153000000,Toledo,San Pablo de los Montes,-4.332,39.539
45154000000,Toledo,San Román de los Montes,-4.731,40.068
45155000000,Toledo,Santa Ana de Pusa,-4.707,39.761
45156000000,Toledo,Santa Cruz de la Zarza,-3.187,39.985
45157000000,Toledo,Santa Cruz del Retamar,-4.242,40.118
45158000000,Toledo,Santa Olalla,-4.428,40.024
45159000000,Toledo,Sartajada,-4.792,40.212
45160000000,Toledo,Segurilla,-4.865,40.023
45161000000,Toledo,Seseña,-3.697,40.104
45162000000,Toledo,Sevilleja de la Jara,-4.964,39.576
45163000000,Toledo,Sonseca,-3.975,39.676
45164000000,Toledo,Sotillo de las Palomas,-4.828,40.104
45165000000,Toledo,Talavera de la Reina,-4.834,39.96
45166000000,Toledo,Tembleque,-3.503,39.698
45167000000,Toledo,El Toboso,-2.998,39.515
45168000000,Toledo,Toledo,-4.025,39.857
45169000000,Toledo,Torralba de Oropesa,-5.154,39.934
45170000000,Toledo,Torrecilla de la Jara,-4.772,39.704
45171000000,Toledo,La Torre de Esteban Hambrán,-4.218,40.169
45172000000,Toledo,Torrico,-5.226,39.831
45173000000,Toledo,Torrijos,-4.285,39.982
45174000000,Toledo,Totanés,-4.226,39.71
45175000000,Toledo,Turleque,-3.612,39.601
45176000000,Toledo,Ugena,-3.876,40.155
45177000000,Toledo,Urda,-3.717,39.412
45179000000,Toledo,Valdeverdeja,-5.243,39.795
45180000000,Toledo,Valmojado,-4.091,40.205
45181000000,Toledo,Velada,-4.978,39.978
45182000000,Toledo,Las Ventas con Peña Aguilera,-4.229,39.612
45183000000,Toledo,Las Ventas de Retamosa,-4.112,40.155
45184000000,Toledo,Las Ventas de San Julián,-5.296,40.008
45185000000,Toledo,Villacañas,-3.333,39.624
45186000000,Toledo,La Villa de Don Fadrique,-3.218,39.618
45187000000,Toledo,Villafranca de los Caballeros,-3.363,39.426
45188000000,Toledo,Villaluenga de la Sagra,-3.912,40.027
45189000000,Toledo,Villamiel de Toledo,-4.125,39.981
45190000000,Toledo,Villaminaya,-3.869,39.712
45191000000,Toledo,Villamuelas,-3.736,39.817
45192000000,Toledo,Villanueva de Alcardete,-3.012,39.673
45193000000,Toledo,Villanueva de Bogas,-3.658,39.724
45194000000,Toledo,Villarejo de Montalbán,-4.573,39.769
45195000000,Toledo,Villarrubia de Santiago,-3.37,39.987
45196000000,Toledo,Villaseca de la Sagra,-3.882,39.96
45197000000,Toledo,Villasequilla,-3.731,39.877
45198000000,Toledo,Villatobas,-3.323,39.901
45199000000,Toledo,El Viso de San Juan,-3.92,40.143
45200000000,Toledo,Los Yébenes,-3.87,39.582
45201000000,Toledo,Yeles,-3.803,40.121
45202000000,Toledo,Yepes,-3.626,39.9
45203000000,Toledo,Yuncler,-3.902,40.044
45204000000,Toledo,Yunclillos,-3.991,40.023
45205000000,Toledo,Yuncos,-3.874,40.084
45901000000,Toledo,Santo Domingo-Caudilla,-4.327,40.014
46001000000,València,Ademuz,-1.286,40.061
46002000000,València,Ador,-0.224,38.919
46003000000,València,Atzeneta d'Albaida,-0.496,38.836
46004000000,València,Agullent,-0.547,38.823
46005000000,València,Alaquàs,-0.461,39.457
46006000000,València,Albaida,-0.52,38.842
46007000000,València,Albal,-0.413,39.397
46008000000,València,Albalat de la Ribera,-0.387,39.201
46009000000,València,Albalat dels Sorells,-0.347,39.544
46010000000,València,Albalat dels Tarongers,-0.337,39.703
46011000000,València,Alberic,-0.517,39.117
46012000000,València,Alborache,-0.771,39.392
46013000000,València,Alboraia,-0.35,39.5
46013000000,València,Alboraya,-0.35,39.5
46014000000,València,Albuixech,-0.323,39.545
46015000000,València,Alcàsser,-0.444,39.369
46016000000,València,Alcàntera de Xúquer,-0.56,39.071
46017000000,València,Alzira,-0.436,39.149
46018000000,València,Alcublas,-0.702,39.797
46019000000,València,l'Alcúdia,-0.507,39.194
46020000000,València,l'Alcúdia de Crespins,-0.59,38.97
46021000000,València,Aldaia,-0.462,39.465
46022000000,València,Alfafar,-0.39,39.423
46023000000,València,Alfauir,-0.252,38.928
46024000000,València,Alfara de la Baronia,-0.355,39.763
46025000000,València,Alfara del Patriarca,-0.385,39.544
46026000000,València,Alfarb,-0.56,39.277
46027000000,València,Alfarrasí,-0.496,38.904
46028000000,València,Algar de Palància,-0.367,39.781
46029000000,València,Algemesí,-0.436,39.189
46030000000,València,Algímia d'Alfara,-0.362,39.752
46031000000,València,Alginet,-0.47,39.262
46032000000,València,Almàssera,-0.356,39.512
46033000000,València,Almiserà,-0.285,38.916
46034000000,València,Almoines,-0.181,38.944
46035000000,València,Almussafes,-0.413,39.29
46036000000,València,Alpuente,-1.013,39.876
46037000000,València,l'Alqueria de la Comtessa,-0.156,38.937
46038000000,València,Andilla,-0.813,39.836
46039000000,València,Anna,-0.644,39.022
46040000000,València,Antella,-0.592,39.079
46041000000,València,Aras de los Olmos,-1.133,39.924
46042000000,València,Aielo de Malferit,-0.591,38.878
46043000000,València,Aielo de Rugat,-0.343,38.882
46044000000,València,Ayora,-1.056,39.06
46045000000,València,Barxeta,-0.417,39.022
46046000000,València,Barx,-0.302,39.014
46047000000,València,Bèlgida,-0.475,38.859
46048000000,València,Bellreguard,-0.162,38.945
46049000000,València,Bellús,-0.486,38.946
46050000000,València,Benagéber,-1.101,39.708
46051000000,València,Benaguasil,-0.586,39.594
46052000000,València,Benavites,-0.258,39.741
46053000000,València,Beneixida,-0.549,39.057
46054000000,València,Benetússer,-0.397,39.423
46055000000,València,Beniarjó,-0.186,38.932
46056000000,València,Beniatjar,-0.417,38.847
46057000000,València,Benicolet,-0.346,38.919
46058000000,València,Benifairó de les Valls,-0.268,39.728
46059000000,València,Benifairó de la Valldigna,-0.303,39.054
46060000000,València,Benifaió,-0.427,39.285
46061000000,València,Beniflá,-0.189,38.928
46062000000,València,Benigànim,-0.443,38.944
46063000000,València,Benimodo,-0.528,39.213
46064000000,València,Benimuslem,-0.493,39.132
46065000000,València,Beniparrell,-0.411,39.382
46066000000,València,Benirredrà,-0.192,38.961
46067000000,València,Benissanó,-0.578,39.614
46068000000,València,Benissoda,-0.53,38.831
46069000000,València,Benissuera,-0.477,38.912
46070000000,València,Bétera,-0.461,39.591
46071000000,València,Bicorp,-0.788,39.133
46072000000,València,Bocairent,-0.611,38.766
46073000000,València,Bolbaite,-0.674,39.063
46074000000,València,Bonrepòs i Mirambell,-0.366,39.519
46075000000,València,Bufali,-0.516,38.868
46076000000,València,Bugarra,-0.775,39.609
46077000000,València,Buñol,-0.79,39.418
46078000000,València,Burjassot,-0.413,39.51
46079000000,València,Calles,-0.974,39.726
46080000000,València,Camporrobles,-1.398,39.647
46081000000,València,Canals,-0.586,38.959
46082000000,València,Canet d'En Berenguer,-0.219,39.681
46083000000,València,Carcaixent,-0.447,39.123
46084000000,València,Càrcer,-0.568,39.07
46085000000,València,Carlet,-0.52,39.227
46086000000,València,Carrícola,-0.472,38.84
46087000000,València,Casas Altas,-1.262,40.04
46088000000,València,Casas Bajas,-1.261,40.023
46089000000,València,Casinos,-0.707,39.7
46090000000,València,Castelló de Rugat,-0.383,38.876
46091000000,València,Castellonet de la Conquesta,-0.263,38.914
46092000000,València,Castielfabib,-1.303,40.131
46093000000,València,Catadau,-0.569,39.275
46094000000,València,Catarroja,-0.403,39.402
46095000000,València,Caudete de las Fuentes,-1.279,39.559
46096000000,València,Cerdà,-0.574,38.986
46097000000,València,Cofrentes,-1.062,39.23
46098000000,València,Corbera,-0.355,39.158
46099000000,València,Cortes de Pallás,-0.941,39.243
46100000000,València,Cotes,-0.575,39.072
46101000000,València,Quart de les Valls,-0.272,39.74
46102000000,València,Quart de Poblet,-0.442,39.484
46103000000,València,Quartell,-0.264,39.738
46104000000,València,Quatretonda,-0.402,38.946
46105000000,València,Cullera,-0.255,39.165
46106000000,València,Chelva,-0.997,39.747
46107000000,València,Chella,-0.662,39.045
46108000000,València,Chera,-0.974,39.592
46109000000,València,Cheste,-0.683,39.495
46110000000,València,Xirivella,-0.425,39.466
46111000000,València,Chiva,-0.717,39.472
46112000000,València,Chulilla,-0.892,39.656
46113000000,València,Daimús,-0.153,38.968
46114000000,València,Domeño,-0.674,39.66
46115000000,València,Dos Aguas,-0.799,39.288
46116000000,València,l'Eliana,-0.531,39.567
46117000000,València,Emperador,-0.339,39.554
46118000000,València,Enguera,-0.687,38.978
46119000000,València,l'Énova,-0.481,39.045
46120000000,València,Estivella,-0.348,39.713
46121000000,València,Estubeny,-0.624,39.017
46122000000,València,Faura,-0.26,39.727
46123000000,València,Favara,-0.291,39.126
46124000000,València,Fontanars dels Alforins,-0.785,38.785
46125000000,València,Fortaleny,-0.313,39.183
46126000000,València,Foios,-0.357,39.538
46127000000,València,La Font d'en Carròs,-0.169,38.916
46128000000,València,La Font de la Figuera,-0.881,38.807
46129000000,València,Fuenterrobles,-1.366,39.585
46130000000,València,Gavarda,-0.545,39.09
46131000000,València,Gandia,-0.179,38.967
46132000000,València,El Genovés,-0.47,38.989
46133000000,València,Gestalgar,-0.834,39.605
46134000000,València,Gilet,-0.322,39.679
46135000000,València,Godella,-0.411,39.519
46136000000,València,Godelleta,-0.687,39.423
46137000000,València,La Granja de la Costera,-0.557,38.996
46138000000,València,Guadasséquies,-0.484,38.925
46139000000,València,Guadassuar,-0.478,39.186
46140000000,València,Guardamar de la Safor,-0.148,38.962
46141000000,València,Higueruelas,-0.861,39.79
46142000000,València,Jalance,-1.077,39.192
46143000000,València,Xeraco,-0.216,39.033
46144000000,València,Jarafuel,-1.072,39.139
46145000000,València,Xàtiva,-0.519,38.988
46146000000,València,Xeresa,-0.218,39.01
46147000000,València,Llíria,-0.594,39.626
46148000000,València,Loriguilla,-0.571,39.49
46149000000,València,Losa del Obispo,-0.87,39.695
46150000000,València,Llutxent,-0.357,38.941
46151000000,València,Llocnou d'En Fenollet,-0.467,39.014
46152000000,València,Llocnou de la Corona,-0.382,39.421
46153000000,València,Llocnou de Sant Jeroni,-0.285,38.913
46154000000,València,Llanera de Ranes,-0.571,38.993
46155000000,València,Llaurí,-0.33,39.147
46156000000,València,Llombai,-0.572,39.281
46157000000,València,La Llosa de Ranes,-0.534,39.019
46158000000,València,Macastre,-0.786,39.382
46159000000,València,Manises,-0.457,39.492
46160000000,València,Manuel,-0.493,39.05
46161000000,València,Marines,-0.561,39.675
46162000000,València,Massalavés,-0.522,39.14
46163000000,València,Massalfassar,-0.326,39.558
46164000000,València,Massamagrell,-0.331,39.57
46165000000,València,Massanassa,-0.4,39.41
46166000000,València,Meliana,-0.349,39.528
46167000000,València,Millares,-0.774,39.237
46168000000,València,Miramar,-0.14,38.95
46169000000,València,Mislata,-0.418,39.475
46170000000,València,Moixent,-0.752,38.874
46170000000,València,Mogente,-0.752,38.874
46171000000,València,Moncada,-0.394,39.545
46172000000,València,Montserrat,-0.603,39.358
46173000000,València,Montaverner,-0.497,38.889
46174000000,València,Montesa,-0.653,38.95
46175000000,València,Montitxelvo,-0.34,38.891
46175000000,València,Montichelvo,-0.34,38.891
46176000000,València,Montroi,-0.615,39.338
46176000000,València,Montroy,-0.615,39.338
46177000000,València,Museros,-0.342,39.564
46178000000,València,Nàquera,-0.425,39.658
46178000000,València,Náquera,-0.425,39.658
46179000000,València,Navarrés,-0.693,39.101
46180000000,València,Novetlè,-0.548,38.981
46181000000,València,Oliva,-0.121,38.921
46182000000,València,Olocau,-0.531,39.7
46183000000,València,l'Olleria,-0.547,38.912
46184000000,València,Ontinyent,-0.606,38.823
46185000000,València,Otos,-0.444,38.854
46186000000,València,Paiporta,-0.419,39.428
46187000000,València,Palma de Gandía,-0.221,38.924
46188000000,València,Palmera,-0.152,38.942
46189000000,València,El Palomar,-0.503,38.854
46190000000,València,Paterna,-0.443,39.503
46191000000,València,Pedralba,-0.727,39.605
46192000000,València,Petrés,-0.309,39.684
46193000000,València,Picanya,-0.436,39.436
46194000000,València,Picassent,-0.459,39.363
46195000000,València,Piles,-0.132,38.941
46196000000,València,Pinet,-0.337,38.984
46197000000,València,Polinyà de Xúquer,-0.369,39.197
46198000000,València,Potries,-0.194,38.915
46199000000,València,La Pobla de Farnals,-0.327,39.579
46200000000,València,La Pobla del Duc,-0.42,38.906
46201000000,València,Puebla de San Miguel,-1.145,40.045
46202000000,València,La Pobla de Vallbona,-0.553,39.592
46203000000,València,La Pobla Llarga,-0.476,39.084
46204000000,València,El Puig de Santa Maria,-0.303,39.59
46205000000,València,Puçol,-0.303,39.616
46206000000,València,Quesa,-0.74,39.12
46207000000,València,Rafelbunyol,-0.335,39.589
46208000000,València,Rafelcofer,-0.167,38.934
46209000000,València,Rafelguaraf,-0.457,39.051
46210000000,València,Ráfol de Salem,-0.397,38.866
46211000000,València,El Real de Gandia,-0.189,38.948
46212000000,València,Real,-0.606,39.338
46213000000,València,Requena,-1.1,39.486
46214000000,València,Riba-roja de Túria,-0.571,39.546
46215000000,València,Riola,-0.333,39.197
46216000000,València,Rocafort,-0.411,39.531
46217000000,València,Rotglà i Corberà,-0.563,39.006
46218000000,València,Ròtova,-0.256,38.933
46219000000,València,Rugat,-0.362,38.879
46220000000,València,Sagunt,-0.278,39.68
46220000000,València,Sagunto,-0.278,39.68
46221000000,València,Salem,-0.381,38.854
46222000000,València,Sant Joanet,-0.488,39.071
46223000000,València,Sedaví,-0.386,39.425
46224000000,València,Segart,-0.373,39.683
46225000000,València,Sellent,-0.586,39.031
46226000000,València,Sempere,-0.48,38.92
46227000000,València,Senyera,-0.511,39.063
46228000000,València,Serra,-0.429,39.685
46229000000,València,Siete Aguas,-0.915,39.471
46230000000,València,Silla,-0.409,39.364
46231000000,València,Simat de la Valldigna,-0.312,39.044
46232000000,València,Sinarcas,-1.231,39.734
46233000000,València,Sollana,-0.38,39.278
46234000000,València,Sot de Chera,-0.91,39.621
46235000000,València,Sueca,-0.316,39.202
46236000000,València,Sumacàrcer,-0.628,39.094
46237000000,València,Tavernes Blanques,-0.365,39.507
46238000000,València,Tavernes de la Valldigna,-0.267,39.073
46239000000,València,Teresa de Cofrentes,-1.051,39.106
46240000000,València,Terrateig,-0.32,38.894
46241000000,València,Titaguas,-1.081,39.866
46242000000,València,Torrebaja,-1.256,40.096
46243000000,València,Torrella,-0.572,38.989
46244000000,València,Torrent (València),-0.465,39.437
46245000000,València,Torres Torres,-0.357,39.744
46246000000,València,Tous,-0.587,39.138
46247000000,València,Tuéjar,-1.04,39.764
46248000000,València,Turís,-0.71,39.389
46249000000,València,Utiel,-1.205,39.567
46250000000,València,València,-0.376,39.475
46251000000,València,Vallada,-0.692,38.895
46252000000,València,Vallanca,-1.339,40.063
46253000000,València,Vallés,-0.556,38.985
46254000000,València,Venta del Moro,-1.356,39.484
46255000000,València,Vilallonga,-0.208,38.884
46255000000,València,Villalonga,-0.208,38.884
46256000000,València,Vilamarxant,-0.622,39.569
46257000000,València,Castelló,-0.513,39.077
46258000000,València,Villar del Arzobispo,-0.824,39.733
46259000000,València,Villargordo del Cabriel,-1.442,39.537
46260000000,València,Vinalesa,-0.37,39.537
46261000000,València,Yátova,-0.808,39.385
46262000000,València,La Yesa,-0.962,39.891
46263000000,València,Zarra,-1.075,39.092
46902000000,València,Gátova,-0.521,39.769
46903000000,València,San Antonio de Benagéber,-0.5,39.561
46904000000,València,Benicull de Xúquer,-0.383,39.186
47001000000,Valladolid,Adalia,-5.121,41.65
47002000000,Valladolid,Aguasal,-4.653,41.275
47003000000,Valladolid,Aguilar de Campos,-5.179,41.985
47004000000,Valladolid,Alaejos,-5.217,41.308
47005000000,Valladolid,Alcazarén,-4.671,41.38
47006000000,Valladolid,Aldea de San Miguel,-4.619,41.461
47007000000,Valladolid,Aldeamayor de San Martín,-4.64,41.512
47008000000,Valladolid,Almenara de Adaja,-4.676,41.214
47009000000,Valladolid,Amusquillo,-4.303,41.749
47010000000,Valladolid,Arroyo de la Encomienda,-4.798,41.609
47011000000,Valladolid,Ataquines,-4.804,41.182
47012000000,Valladolid,Bahabón,-4.282,41.481
47013000000,Valladolid,Barcial de la Loma,-5.282,41.952
47014000000,Valladolid,Barruelo del Valle,-5.069,41.672
47015000000,Valladolid,Becilla de Valderaduey,-5.218,42.099
47016000000,Valladolid,Benafarces,-5.294,41.621
47017000000,Valladolid,Bercero,-5.056,41.564
47018000000,Valladolid,Berceruelo,-5.034,41.58
47019000000,Valladolid,Berrueces,-5.097,41.946
47020000000,Valladolid,Bobadilla del Campo,-5.023,41.205
47021000000,Valladolid,Bocigas,-4.681,41.229
47022000000,Valladolid,Bocos de Duero,-4.069,41.624
47023000000,Valladolid,Boecillo,-4.699,41.54
47024000000,Valladolid,Bolaños de Campos,-5.285,42.006
47025000000,Valladolid,Brahojos de Medina,-5.042,41.223
47026000000,Valladolid,Bustillo de Chaves,-5.09,42.133
47027000000,Valladolid,Cabezón de Pisuerga,-4.647,41.734
47028000000,Valladolid,Cabezón de Valderaduey,-5.159,42.167
47029000000,Valladolid,Cabreros del Monte,-5.268,41.848
47030000000,Valladolid,Campaspero,-4.195,41.491
47031000000,Valladolid,El Campillo (Valladolid),-5.013,41.257
47032000000,Valladolid,Camporredondo,-4.505,41.474
47033000000,Valladolid,Canalejas de Peñafiel,-4.116,41.527
47034000000,Valladolid,Canillas de Esgueva,-4.125,41.756
47035000000,Valladolid,Carpio,-5.112,41.215
47036000000,Valladolid,Casasola de Arión,-5.241,41.579
47037000000,Valladolid,Castrejón de Trabancos,-5.17,41.252
47038000000,Valladolid,Castrillo de Duero,-4.015,41.576
47039000000,Valladolid,Castrillo-Tejeriego,-4.371,41.704
47040000000,Valladolid,Castrobol,-5.315,42.136
47041000000,Valladolid,Castrodeza,-4.959,41.648
47042000000,Valladolid,Castromembibre,-5.305,41.674
47043000000,Valladolid,Castromonte,-5.041,41.773
47044000000,Valladolid,Castronuevo de Esgueva,-4.588,41.682
47045000000,Valladolid,Castronuño,-5.262,41.39
47046000000,Valladolid,Castroponce,-5.182,42.126
47047000000,Valladolid,Castroverde de Cerrato,-4.22,41.757
47048000000,Valladolid,Ceinos de Campos,-5.151,42.032
47049000000,Valladolid,Cervillego de la Cruz,-4.95,41.187
47050000000,Valladolid,Cigales,-4.7,41.758
47051000000,Valladolid,Ciguñuela,-4.857,41.64
47052000000,Valladolid,Cistérniga,-4.686,41.612
47053000000,Valladolid,Cogeces de Íscar,-4.546,41.407
47054000000,Valladolid,Cogeces del Monte,-4.315,41.511
47055000000,Valladolid,Corcos,-4.694,41.811
47056000000,Valladolid,Corrales de Duero,-4.049,41.671
47057000000,Valladolid,Cubillas de Santa Marta,-4.613,41.834
47058000000,Valladolid,Cuenca de Campos,-5.056,42.057
47059000000,Valladolid,Curiel de Duero,-4.099,41.64
47060000000,Valladolid,Encinas de Esgueva,-4.104,41.757
47061000000,Valladolid,Esguevillas de Esgueva,-4.38,41.752
47062000000,Valladolid,Fombellida,-4.185,41.75
47063000000,Valladolid,Fompedraza,-4.146,41.537
47064000000,Valladolid,Fontihoyuelo,-5.058,42.16
47065000000,Valladolid,Fresno el Viejo,-5.146,41.197
47066000000,Valladolid,Fuensaldaña,-4.765,41.707
47067000000,Valladolid,Fuente el Sol,-4.936,41.175
47068000000,Valladolid,Fuente-Olmedo,-4.647,41.245
47069000000,Valladolid,Gallegos de Hornija,-5.098,41.61
47070000000,Valladolid,Gatón de Campos,-4.979,42.05
47071000000,Valladolid,Geria,-4.876,41.579
47073000000,Valladolid,Herrín de Campos,-4.953,42.124
47074000000,Valladolid,Hornillos de Eresma,-4.72,41.366
47075000000,Valladolid,Íscar,-4.531,41.364
47076000000,Valladolid,Laguna de Duero,-4.722,41.583
47077000000,Valladolid,Langayo,-4.2,41.57
47078000000,Valladolid,Lomoviejo,-4.941,41.149
47079000000,Valladolid,Llano de Olmedo,-4.613,41.268
47080000000,Valladolid,Manzanillo,-4.189,41.586
47081000000,Valladolid,Marzales,-5.134,41.588
47082000000,Valladolid,Matapozuelos,-4.79,41.411
47083000000,Valladolid,Matilla de los Caños,-4.966,41.547
47084000000,Valladolid,Mayorga,-5.263,42.166
47085000000,Valladolid,Medina del Campo,-4.915,41.308
47086000000,Valladolid,Medina de Rioseco,-5.043,41.883
47087000000,Valladolid,Megeces,-4.564,41.408
47088000000,Valladolid,Melgar de Abajo,-5.142,42.245
47089000000,Valladolid,Melgar de Arriba,-5.092,42.271
47090000000,Valladolid,Mojados,-4.662,41.433
47091000000,Valladolid,Monasterio de Vega,-5.18,42.231
47092000000,Valladolid,Montealegre de Campos,-4.898,41.902
47093000000,Valladolid,Montemayor de Pililla,-4.458,41.508
47094000000,Valladolid,Moral de la Reina,-5.068,41.986
47095000000,Valladolid,Moraleja de las Panaderas,-4.826,41.277
47096000000,Valladolid,Morales de Campos,-5.174,41.86
47097000000,Valladolid,Mota del Marqués,-5.179,41.633
47098000000,Valladolid,Mucientes,-4.761,41.744
47099000000,Valladolid,La Mudarra,-4.944,41.779
47100000000,Valladolid,Muriel,-4.843,41.122
